Owner,Repo,XText File,Commit Count
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.dtd/src/nl/dslmeinte/xtext/dtd/DtdLanguage.xtext,2
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.examples.ambiguities/src/nl/dslmeinte/xtext/examples/AmbiguityDsl.xtext,5
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.examples.ambiguities/src/nl/dslmeinte/xtext/examples/AmbiguousDsl.xtext,2
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.examples.data/src/nl/dslmeinte/xtext/examples/DataModelDsl.xtext,2
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.examples.dynamic/bin/nl/dslmeinte/xtext/examples/DynamicScreenDsl.xtext,3
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.examples.dynamic/src/nl/dslmeinte/xtext/examples/DynamicScreenDsl.xtext,3
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.examples.wsdl/src/nl/dslmeinte/xtext/examples/WsdlLanguage.xtext,2
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.examples.xsd/bin/nl/dslmeinte/xtext/examples/XsdLanguage.xtext,1
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.examples.xsd/src/nl/dslmeinte/xtext/examples/XsdLanguage.xtext,1
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.sgml.base/src/nl/dslmeinte/xtext/sgml/base/Base.xtext,16
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.sgml.test.simplemarkup/src/nl/dslmeinte/xtext/sgml/test/simplemarkup/SimpleMarkup.xtext,10
dslmeinte,Xtext1-DSLs,nl.dslmeinte.xtext.util.tests/src/nl/dslmeinte/xtext/util/antlr/test/Xtext.xtext,1
applause,applause,tooling/org.applause.lang/src/org/applause/lang/ApplauseDsl.xtext,14
LorenzoBettini,ecefrance2015-xtext-example,org.eclipsecon.expdsl/src/org/eclipsecon/expdsl/Expressions.xtext,4
oehme,xtext-maven-example,language/0-initial/org.xtext.builddsl/src/org/xtext/builddsl/BuildDSL.xtext,1
oehme,xtext-maven-example,language/1-simple/org.xtext.builddsl/src/org/xtext/builddsl/BuildDSL.xtext,1
oehme,xtext-maven-example,language/2-full/org.xtext.builddsl/src/org/xtext/builddsl/BuildDSL.xtext,1
SMadani,ThriftMDE,metamodel/Thrift.xtext,1
xtext,xtext-external-editors,xtext-atom/example.xtext,1
itemis,xtext-generator-vscode,examples/org.xtext.example.entities.parent/org.xtext.example.entities/src/org/xtext/example/entities/EntitiesDsl.xtext,1
meysholdt,xtext_stateful_lexer,de.itemis.statefullexer.simpletemplate/src/de/itemis/statefullexer/simpletemplate/SimpleTemplate.xtext,1
holgerschill,XtextCon_Xcore_Maven,org.xtext.example.firstdsl.lang/src/org/xtext/example/firstdsl/Lang.xtext,1
holgerschill,XtextCon_Xcore_Maven,org.xtext.example.seconddsl.lang/src/org/xtext/example/seconddsl/Lang.xtext,1
itemis,xtext-debug-example-no-xbase,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
TypeFox,Xtext-XMI,io.typefox.xtextxmi.xtree/src/io/typefox/xtextxmi/xtree/Xtree.xtext,1
joergreichert,XtextPlayground,TODO_Example_Xtext2/plugins/org.eclipse.xtext.todo/src/org/xtext/example/mydsl/MyDsl.xtext,3
fuinorg,org.fuin.dsl.cqrs,org.fuin.dsl.cqrs.dsl/src/org/fuin/dsl/cqrs/CqrsDSL.xtext,8
JanKoehnlein,EclipseCon2013_XtextTutorial,Resources/Solutions/Exercise1 bonus/Survey.xtext,3
JanKoehnlein,EclipseCon2013_XtextTutorial,Resources/Solutions/Exercise1/Survey.xtext,3
JanKoehnlein,EclipseCon2013_XtextTutorial,Resources/Solutions/Exercise4/Survey.xtext,2
JanKoehnlein,EclipseCon2013_XtextTutorial,org.eclipse.xtext.tutorial.survey/src/org/eclipse/xtext/tutorial/survey/Survey.xtext,4
avaranovich,megal-xtext,org.softlang.megal.language/src/org/softlang/megal/language/Megal.xtext,27
fuinorg,org.fuin.dsl.ddd,org.fuin.dsl.ddd/src/org/fuin/dsl/ddd/DomainDrivenDesignDsl.xtext,7
arturboronat,xtext.domainmodel,org.example.domainmodel.parent/org.example.domainmodel/src/main/java/org/example/domainmodel/Domainmodel.xtext,1
otrosien,xtext-perl,org.epic.perl/src/org/epic/perl/Perl.xtext,20
SciSpike,yaktor-dsl-xtext,conversation/io.yaktor.conversation.cs/src/io/yaktor/Conversation.xtext,16
SciSpike,yaktor-dsl-xtext,domain/io.yaktor.domain.cs/src/io/yaktor/Domain.xtext,1
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.basedsl/src/org/xkonnex/repo/dsl/basedsl/BaseDsl.xtext,19
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.bindingdsl/src/org/xkonnex/repo/dsl/bindingdsl/BindingDsl.xtext,24
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.businessdsl/src/org/xkonnex/repo/dsl/businessdsl/BusinessDsl.xtext,7
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.environmentdsl/src/org/xkonnex/repo/dsl/environmentdsl/EnvironmentDsl.xtext,17
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.moduledsl/src/org/xkonnex/repo/dsl/moduledsl/ModuleDsl.xtext,19
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.profiledsl/src/org/xkonnex/repo/dsl/profiledsl/ProfileDsl.xtext,16
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.semanticsdsl/src/org/xkonnex/repo/dsl/semanticsdsl/SemanticsDsl.xtext,4
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.servicedsl/src/org/xkonnex/repo/dsl/servicedsl/ServiceDsl.xtext,22
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.sladsl/src/org/xkonnex/repo/dsl/sladsl/SLADsl.xtext,13
andrearn,org.fornax.soa.xtextservicerepository,plugins/org.xkonnex.repo.dsl.solutiondsl/src/org/xkonnex/repo/dsl/solutiondsl/SolutionDsl.xtext,12
szarnekow,xtextcon-xbase-example,org.xtextcon.xbase.smarthome/src/org/xtextcon/xbase/smarthome/Rules.xtext,4
bsi-software,org.eclipse.scout.xtext,org.eclipse.scout.saml/src/org/eclipse/scout/saml/Saml.xtext,30
cdietrich,xtext-languageserver-xbase-example,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext,1
test-editor,deprecated-test-editor-xtext,aml/org.testeditor.aml.dsl/src/org/testeditor/aml/dsl/Aml.xtext,16
test-editor,deprecated-test-editor-xtext,tcl/org.testeditor.tcl.dsl/src/org/testeditor/tcl/dsl/Tcl.xtext,30
test-editor,deprecated-test-editor-xtext,tsl/org.testeditor.tsl.dsl/src/org/testeditor/tsl/dsl/Tsl.xtext,16
awk-kazmin,eclipse_1C_xtext,org.xtext.onec/src/org/xtext/onec/OneC.xtext,1
svenefftinge,fowlers-statemachine-with-expressions,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
copton,XTextExamples,akc/ch.ethz.inf.vs.akc/bin/ch/ethz/inf/vs/akc/Config.xtext,2
copton,XTextExamples,akc/ch.ethz.inf.vs.akc/src/ch/ethz/inf/vs/akc/Config.xtext,2
akosyakov,org.xtext.example.mydsl.idea,org.eclipse.xtext.common.types.xtext.ui.RefactoringTestLanguage/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage.xtext,1
akosyakov,org.xtext.example.mydsl.idea,org.xtext.example.domainmodel/src/org/xtext/example/domainmodel/Domainmodel.xtext,1
akosyakov,org.xtext.example.mydsl.idea,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
GrupoHunter,Kukuroo,declarativaMiniGobstones/miniGobstones/bin/org/MiniGobstones.xtext,1
GrupoHunter,Kukuroo,declarativaMiniGobstones/miniGobstones/src/org/MiniGobstones.xtext,1
fatalerrortan,Xtext_Xtend_HTML_Generator,Tutorial/grammar/Domainmodel.xtext,1
fatalerrortan,Xtext_Xtend_HTML_Generator,ssf17.hausarbeit.xtan.mensa/bin/mensa/MyDsl.xtext,5
fatalerrortan,Xtext_Xtend_HTML_Generator,ssf17.hausarbeit.xtan.mensa/src/mensa/MyDsl.xtext,6
spoenemann,xtext-gef,org.xtext.example.statemachine/src/org/xtext/example/statemachine/Statemachine.xtext,4
Minres,RDL-Editor,com.minres.rdl.parent/com.minres.rdl/src/com/minres/rdl/RDL.xtext,3
svenefftinge,Guice-Modules-DSL,org.guicecon.modules/src/org/guicecon/modules/GuiceModules.xtext,2
LorenzoBettini,jbase,domainmodel/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,3
LorenzoBettini,jbase,jbase.example.jbasescript/src/jbase/example/jbasescript/Jbasescript.xtext,4
LorenzoBettini,jbase,jbase.example.purejbase/src/jbase/example/purejbase/PureJbase.xtext,3
LorenzoBettini,jbase,jbase.testlanguage/src/jbase/testlanguage/JbaseTestlanguage.xtext,4
LorenzoBettini,jbase,jbase/src/jbase/Jbase.xtext,30
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Code/gpp.boxmodel.defaultboxmodel/src/gpp/boxmodel/defaultboxmodel/DefaultBoxModelDefinition.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Code/gpp.boxmodel.operators/src/gpp/boxmodel/operators/BoxModelOperators.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Code/gpp.boxmodel/src/gpp/boxmodel/BoxModel.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Code/gpp.tests.temporary/src/gpp/tests/temorary/TemporaryTest.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Evaluation/Download/protobuf4e/bundles/biz.vidal.protobuf4e.dsl/src/biz/vidal/protobuf4e/Protobuf.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Evaluation/Workspace/biz.vidal.protobuf4e.dsl/src/biz/vidal/protobuf4e/dsl/Protobuf.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Evaluation/Workspace/cz.gpp.tests/src/cz/gpp/tests/examples/OperatorsTest.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Evaluation/Workspace/cz.gpp.zoo/src/cz/gpp/zoo/Zoo.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Evaluation/Workspace/cz.gpp/src/cz/gpp/Example.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Evaluation/Workspace/expr/src/expr/ExprDemo.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Evaluation/Workspace/gpp.tests.operators/src/gpp/tests/operators/OperatorsTest.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Evaluation/Workspace/it.xtypes/src/it/xtypes/TypeSystem.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Testing/gpp.testing.boxmodel.linkingTests/src/gpp/testing/boxmodel/linkingTests/Assignments.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Testing/gpp.testing.boxmodel.linkingTests/src/gpp/testing/boxmodel/linkingTests/Containers.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Testing/gpp.testing.boxmodel.operators/src/gpp/testing/boxmodel/operators/BoxModelOperators.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Testing/gpp.testing.boxmodel.operators/src/gpp/testing/boxmodel/operators/Protobuf.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Testing/gpp.testing.temporaryTest/src/gpp/testing/temporaryTest/TempXtextProvider.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Testing/gpp.testing.temporaryTest/src/gpp/testing/temporaryTest/TemporaryTest.xtext,1
mn-mikke,Model-driven-Pretty-Printer-for-Xtext-Framework,Testing/gpp/src/gpp/Example.xtext,1
hishidama,xtext-dmdl-editor,jp.hishidama.xtext.dmdl_editor/bin/jp/hishidama/xtext/dmdl_editor/DMDL.xtext,24
hishidama,xtext-dmdl-editor,jp.hishidama.xtext.dmdl_editor/src/jp/hishidama/xtext/dmdl_editor/DMDL.xtext,24
cmark,androtext,tooling/hu.bme.mit.androtext.lang/src/hu/bme/mit/androtext/lang/AndroTextDsl.xtext,30
svenefftinge,homeautomation-example,org.xtext.homeautomation/src/org/xtext/homeautomation/Rules.xtext,1
SOM-Research,graphQL-xtext-grammar,es.unex.quercusseg.graphqlIDL/src/es/unex/quercusseg/GraphqlIDL.xtext,1
SOM-Research,graphQL-xtext-grammar,es.unex.quercusseg.graphqlxtext/src/es/unex/quercusseg/GraphqlXtext.xtext,1
janesser,frege-xtext,de.esserjan.edu.xtext.frege/src/de/esserjan/edu/xtext/FregeLang.xtext,3
LorenzoBettini,xtext-scoping,org.xtext.example.helloscoping/org.xtext.example.helloscoping/src/org/xtext/example/helloscoping/HelloScoping.xtext,3
JanKoehnlein,ESE-2010-Tutorial,org.eclipse.ese.android.dsl/src/org/eclipse/ese/Android.xtext,9
spoenemann,xtext-orion,org.xtext.example.statemachine/src/org/xtext/example/statemachine/Statemachine.xtext,1
Modaptix,xtext-expressions,org.modaptix.xtext.expressions/src/org/modaptix/xtext/expressions/ArithmeticExpression.xtext,4
nittka,Jtag,de.nittka.tooling.jtag/src/de/nittka/tooling/jtag/Jtag.xtext,13
erlide,erlide_xtext,plugins/org.erlide.erlang/src/org/erlide/Erlang.xtext,30
erlide,erlide_xtext,plugins/org.erlide.erlang/src/org/erlide/Unicode.xtext,1
ESIR2Compilation,Langage-WHILE,org.xtext.langage_while/src/org/xtext/Langage_while.xtext,9
jhonatan89,gen-angular-grammar,uniandes.academia.generator/src/uniandes/academia/Generator.xtext,5
eclipse-soc,amalgamation-examples,xtext/plugins/org.eclipse.amalgam.tutorials.xtext/src/org/eclipse/amalgam/tutorials/xtext/Droid.xtext,23
marnix,metamath-eclipse-xtext,mm.ecxt/src/mm/ecxt/MMLanguage.xtext,16
planger,xtext-uml-experiment,org.eclipse.papyrusrt.umlrt.umlrttext/src/org/eclipse/papyrusrt/umlrt/UmlRtText.xtext,1
rquinio,ck2xtext,ck2xtext/src/ck2xtext/common/Ck2Terminals.xtext,2
rquinio,ck2xtext,ck2xtext/src/ck2xtext/generic/Ck2.xtext,2
rquinio,ck2xtext,ck2xtext/src/ck2xtext/gfx/Ck2Gfx.xtext,2
mzaks,petrinet_dsl,de.bomzhi.petrinet/src/de/bomzhi/petrinet/PetrinetDsl.xtext,1
drnappalm,xtext,_backup/org.mph.plc.st/src/org/mph/plc/PlcCommon.xtext,1
drnappalm,xtext,_backup/org.mph.plc.st/src/org/mph/plc/st/PlcST.xtext,1
drnappalm,xtext,org.example.domainmodel/src/org/example/domainmodel/DomainModel.xtext,1
drnappalm,xtext,org.examplye.jvdomainmodel/src/org/examplye/jvdomainmodel/DomainModel.xtext,1
drnappalm,xtext,org.mph.plc/src/org/mph/plc/PlcCommon.xtext,1
drnappalm,xtext,org.mph.plc/src/org/mph/plc/il/PlcIL.xtext,1
drnappalm,xtext,org.mph.plc/src/org/mph/plc/st/PlcST.xtext,1
martijndwars,XtextXT,org.metaborg.xtextxt.tests/X.xtext,1
nahni,xtextTessla,de.uniluebeck.isp.tessla.xtext/bin/de/uniluebeck/isp/tessla/xtext/TeSSLa.xtext,1
nahni,xtextTessla,de.uniluebeck.isp.tessla.xtext/src/de/uniluebeck/isp/tessla/xtext/TeSSLa.xtext,2
baidty,xtextLearning,src/DomainModel.xtext,1
MoayadHn,XtextBDI,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,2
MoayadHn,XtextBDI,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
fzalila,XtextExperiments,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
Girish-Venkatesh,XTextSelenium,com.vmware.in.testframework/bin/com/vmware/in/testframework/TestFramework.xtext,1
Girish-Venkatesh,XTextSelenium,com.vmware.in.testframework/src/com/vmware/in/testframework/TestFramework.xtext,1
Vinayakatk,xtextScopes,xtextscopes/org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,1
Vinayakatk,xtextScopes,xtextscopes/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
01Lizard10,XTextUML,org.xtext.example.umldsl/src/org/xtext/example/umldsl/UmlDsl.xtext,8
Salome-Maro,XtextUtils,null,null
fanghuixing,XtextApricot,org.xtext.fofo.apricot/bin/org/xtext/fofo/Apricot.xtext,1
fanghuixing,XtextApricot,org.xtext.fofo.apricot/src/org/xtext/fofo/Apricot.xtext,1
mraminella,xtextTests,null,null
kathisai,xtextSample,org.xtext.entites.entities/bin/org/xtext/entites/entites/Entities.xtext,2
kathisai,xtextSample,org.xtext.entites.entities/src/org/xtext/entites/entites/Entities.xtext,2
huibo-shi,XtextExamples,fr.itemis.xtext.example.kwdl.parent/fr.itemis.xtext.example.kwdl/src/fr/itemis/xtext/example/kwdl/Kwdl.xtext,1
huibo-shi,XtextExamples,fr.itemis.xtext.example.kwdl.parent/fr.itemis.xtext.example.kwdl/target/classes/fr/itemis/xtext/example/kwdl/Kwdl.xtext,1
huibo-shi,XtextExamples,fr.itemis.xtext.example.test.parent/fr.itemis.xtext.example.test/bin/fr/itemis/xtext/example/test/Test.xtext,1
huibo-shi,XtextExamples,fr.itemis.xtext.example.test.parent/fr.itemis.xtext.example.test/src/fr/itemis/xtext/example/test/Test.xtext,1
osamu-k,XTextStudy,statemachine/org.xtext.example.statemachine/bin/org/xtext/example/statemachine/Statemachine.xtext,1
osamu-k,XTextStudy,statemachine/org.xtext.example.statemachine/src/org/xtext/example/statemachine/Statemachine.xtext,1
Treehopper,XTextTemplate,eu.hohenegger.template.parser_builder/src/eu/hohenegger/template/parser/JSON.xtext,5
seba111,Xtext1,org.xtext.function/src/org/xtext/function/Function.xtext,5
shinesamjacob,XtextExample,sam.xtext.mydsl/src/org/xtext/example/mydsl1/MyDsl.xtext,1
ajperalt,xtext,org.example.entites/bin/org/examples/entities/Entities.xtext,1
ajperalt,xtext,org.example.entites/src/org/examples/entities/Entities.xtext,1
ajperalt,xtext,org.example.expressions/bin/org/example/expressions/Expressions.xtext,8
ajperalt,xtext,org.example.expressions/src/org/example/expressions/Expressions.xtext,8
ajperalt,xtext,org.example.smalljava/bin/org/example/smalljava/SmallJava.xtext,3
ajperalt,xtext,org.example.smalljava/src/org/example/smalljava/SmallJava.xtext,3
schakko,xtext-plugin-with-maven-tycho,plugins/de.ckl.xtext.tycho/src/de/ckl/xtext/tycho/Tycho.xtext,1
colameo,xtext4roo,exampleDsl/de.saxsys.roo.xtext.example.somedsl/src/de/saxsys/roo/xtext/example/somedsl/SomeDsl.xtext,1
vinpereira,XtextToXMI,org.xtext.example.dsl/bin/org/xtext/example/dsl/Trace.xtext,1
vinpereira,XtextToXMI,org.xtext.example.dsl/src/org/xtext/example/dsl/Trace.xtext,1
vinpereira,XtextToXMI,org.xtext.example.mapping/bin/org/xtext/example/mapping/Mapping.xtext,1
vinpereira,XtextToXMI,org.xtext.example.mapping/src/org/xtext/example/mapping/Mapping.xtext,1
xtext42,xtext42-coding,null,null
borisbrodski,XtextBug437519,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,2
hypery2k,xText,null,null
borisbrodski,XtextBug453268,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
arnulfo-rodriguez,XtextClosureExample,org.arz.miniScript/src/org/arz/miniScript.xtext,10
johnBened,XtextMyDSLExample,null,null
philiber92,XtextTestRepository,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
MacJariel,sandbox-dsl,org.mcj.karel/src/org/mcj/karel/Karel.xtext,3
chetanladdha,XtextFormatingHoverSample,null,null
ainslec,XTextCustomLexerExample,org.consoli.attributes/src/org/consoli/customlexerexample/Attributes.xtext,2
hem28,DSL_Xtext2.3,org.xtext.mydsl/src/org/xtext/MyDsl.xtext,1
HBuender,XtextAndSiriusIntegration,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
meysholdt,EclipseCon2014_XtextTutorial,Resources/Solutions/Exercise1 bonus/Survey.xtext,1
meysholdt,EclipseCon2014_XtextTutorial,Resources/Solutions/Exercise1/Survey.xtext,1
meysholdt,EclipseCon2014_XtextTutorial,Resources/Solutions/Exercise4/Survey.xtext,1
meysholdt,EclipseCon2014_XtextTutorial,org.eclipse.xtext.tutorial.survey/src/org/eclipse/xtext/tutorial/survey/Survey.xtext,2
DonRenando,xtext,bin/org/xtext/example/mydsl/MyDsl.xtext,1
DonRenando,xtext,src/org/xtext/example/mydsl/MyDsl.xtext,1
martijndwars,Xtext,Xtext-tests/Examples/MiniJava.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Constructors/Alternatives/Alternatives.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Constructors/No Assignment/No_Assignment.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Constructors/Simple Assignment/Case 1/Simple_Assignment.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Constructors/Simple Assignment/Case 2/Simple_Assignment2.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/Alloy1.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/Alloy2.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/Arithmetic.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/FJ.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/LLVM.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/MiniJava.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/Protobuf.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/Terminals.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/Examples/Xtext.xtext,1
martijndwars,Xtext,nl.tudelft.xtext.tests/MyDsl.xtext,1
ozkandemir,XText,com.ykb.umap.dsl/src/com/ykb/umap/dsl/Product.xtext,5
ozkandemir,XText,com.ykb.xtext/src/com/ykb/xtext/Test.xtext,1
johnahfong,xtext,org.johnf.mydsl/bin/org/johnf/MyDsl.xtext,1
johnahfong,xtext,org.johnf.mydsl/src/org/johnf/MyDsl.xtext,1
johnahfong,xtext,org.johnf.mydsl1/bin/org/johnf/mydsl1/MyDsl.xtext,1
johnahfong,xtext,org.johnf.mydsl1/src/org/johnf/mydsl1/MyDsl.xtext,2
johnahfong,xtext,org.johnf.mydsl2/src/org/johnf/mydsl2/MyDsl.xtext,2
Mensmec,Xtext,null,null
pellcorp,xtext,com.pellcorp.mydsl/src/com/pellcorp/mydsl/MyDsl.xtext,4
Tutti91,Xtext,org.xtext.language/src/org/xtext/language/Language.xtext,1
ANCIT,xtext-examples,org.ancit.examples.xtext/src/org/ancit/examples/xtext/MyABDsl.xtext,1
